COUNTRY,INDICATOR,TIME_PERIOD,OBS_VALUE,UNIT,FREQUENCY,SCALE,BOP_ACCOUNTING_ENTRY
Germany,"Other investment, Total financial assets/liabilities",1999-Q4,27935.5697861543,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2000-Q1,100557.961793845,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2000-Q2,6200.17008387116,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2000-Q3,9005.31221538502,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2000-Q4,26901.7197777781,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2001-Q1,133245.864725,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2001-Q2,-7929.44123870982,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2001-Q3,1460.93433230775,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2001-Q4,-35379.1720063506,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2002-Q1,24673.5694032245,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2002-Q2,14194.810944445,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2002-Q3,40569.9124848479,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2002-Q4,-14673.6395875,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2003-Q1,57398.9373000003,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2003-Q2,9553.95594999962,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2003-Q3,2243.8974090909,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2003-Q4,-14059.7587109375,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2004-Q1,89171.627925,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2004-Q2,-55951.6294349189,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2004-Q3,43287.6986181826,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2004-Q4,6952.96294545461,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2005-Q1,118563.520432254,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2005-Q2,469.745296923089,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2005-Q3,34333.462593939,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2005-Q4,-18462.812475,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2006-Q1,101226.575729228,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2006-Q2,24630.1174596775,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2006-Q3,41600.6973507685,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2006-Q4,-6965.38918253995,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2007-Q1,81774.0095703125,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2007-Q2,75627.8853354828,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2007-Q3,111465.634638459,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2007-Q4,-42629.63070625,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2008-Q1,227551.824541943,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2008-Q2,-5647.3981875,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2008-Q3,65093.7379772716,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2008-Q4,-155638.217967187,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2009-Q1,-36639.0378476186,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2009-Q2,-8260.92358064504,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2009-Q3,-49594.3798090893,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2009-Q4,-43405.7102261545,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2010-Q1,68615.7430857125,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2010-Q2,124081.190495239,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2010-Q3,34425.5654393941,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2010-Q4,66715.4909757577,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2011-Q1,-53236.66235625,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2011-Q2,-20028.8635904761,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2011-Q3,195410.733963632,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2011-Q4,-65183.279140625,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2012-Q1,284375.201600005,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2012-Q2,66182.8301419336,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2012-Q3,-19117.4904138459,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2012-Q4,-149066.61680625,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2013-Q1,-18919.3315161296,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2013-Q2,8869.31355555524,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2013-Q3,-83991.3363363645,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2013-Q4,-131681.589664062,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2014-Q1,31957.6175301577,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2014-Q2,44447.4309193561,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2014-Q3,20295.6352409092,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2014-Q4,-40842.3673828125,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2015-Q1,196193.230142865,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2015-Q2,-81412.0489419329,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2015-Q3,30448.0935,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2015-Q4,-84930.581258464,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2016-Q1,96647.3210903183,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2016-Q2,108850.386429232,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2016-Q3,2667.62617424245,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2016-Q4,2498.83734375,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2017-Q1,165218.149772304,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2017-Q2,-41681.4788693552,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2017-Q3,4558.65245384618,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2017-Q4,-17767.9278142855,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2018-Q1,81715.7072857153,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2018-Q2,67339.4672428584,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2018-Q3,15682.8901476918,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2018-Q4,-53709.1651875,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2019-Q1,34417.2815999991,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2019-Q2,40005.9674,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2019-Q3,-32636.6220939387,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2019-Q4,-111492.2420125,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Germany,"Other investment, Total financial assets/liabilities",2020-Q1,182506.925070313,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
