"COUNTRY","BOP_ACCOUNTING_ENTRY","INDICATOR","UNIT","FREQUENCY","TIME_PERIOD","OBS_VALUE","SCALE"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2012-Q1","525640053.8461631","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2012-Q2","-288319717.7419274","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2012-Q3","-157530821.5384597","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2012-Q4","232108181.2499999","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2013-Q1","-1320629.032258101","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2013-Q2","338314022.2222102","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2013-Q3","-217165321.2121234","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2013-Q4","-24497634.37499996","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2014-Q1","-369800571.428559","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2014-Q2","-411321774.19356","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2014-Q3","281018527.2727294","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2014-Q4","1301046679.6875","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2015-Q1","-297301714.2857255","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2015-Q2","156948477.4193498","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2015-Q3","-381295950","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2015-Q4","54763538.46154002","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2016-Q1","-549896390.3225563","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2016-Q2","-900000601.5384734","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2016-Q3","-922335378.7878884","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2016-Q4","-1194392460.9375","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2017-Q1","-41527079.9999991","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2017-Q2","318515756.4516156","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2017-Q3","-1561053623.076934","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2017-Q4","885394057.1428467","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2018-Q1","-2907091785.714321","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2018-Q2","-1551320600.00003","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2018-Q3","-73262796.92307453","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2018-Q4","265949112.5","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2019-Q1","-693956342.8571251","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2019-Q2","-133720300","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2019-Q3","-334694669.6969623","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2019-Q4","-247991800","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2020-Q1","-638440682.8124998","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2020-Q2","176226064.516128","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2020-Q3","11689106.060606","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2020-Q4","-318503889.2307795","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2021-Q1","87953876.19047484","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2021-Q2","-517307266.6666476","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2021-Q3","-240474890.9090941","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2021-Q4","29731669.6969708","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2022-Q1","106560015.625","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2022-Q2","344947371.4285777","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2022-Q3","7048724.242424202","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2022-Q4","-303094068.7499999","Millions"
"Latvia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2023-Q1","173826996.9230844","Millions"
