COUNTRY,YEAR,QUARTER,UNIT,"Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities","Net (net acquisition of financial assets less net incurrence of liabilities) - Financial account balance, excluding reserves and related items",Net (net acquisition of financial assets less net incurrence of liabilities) - Financial derivatives (other than reserves) and employee stock options,"Net (net acquisition of financial assets less net incurrence of liabilities) - Other investment, Total financial assets/liabilities","Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities","Gross domestic product (GDP), Current prices, US dollar"
Algeria,2019.0,1.0,"US dollar, Nominal (Current Prices)",-468725976.5256955,-49134037.790067,,419591938.7356269,,193361000000.0
Algeria,2019.0,2.0,"US dollar, Nominal (Current Prices)",-269520104.5448801,-229574482.245129,,39945622.29975112,,193361000000.0
Algeria,2019.0,3.0,"US dollar, Nominal (Current Prices)",-269834277.0240514,-566688001.419994,,-296853724.3959467,,193361000000.0
Algeria,2019.0,4.0,"US dollar, Nominal (Current Prices)",-341971256.0525553,795930861.442386,,1137902117.494935,,193361000000.0
Algeria,2020.0,1.0,"US dollar, Nominal (Current Prices)",-311460654.0791494,-1624189022.514922,,-1312728368.435766,,164774000000.0
Algeria,2020.0,2.0,"US dollar, Nominal (Current Prices)",-192069542.9164634,-262068598.869602,,-69999055.95314033,,164774000000.0
Algeria,2020.0,3.0,"US dollar, Nominal (Current Prices)",-212946626.1457719,-662533661.521238,,-449587035.3754632,,164774000000.0
Algeria,2020.0,4.0,"US dollar, Nominal (Current Prices)",-412835960.4126075,150091681.46513,,562927641.8777406,,164774000000.0
Algeria,2021.0,1.0,"US dollar, Nominal (Current Prices)",-228843285.692942,350399196.974526,,579242482.6674693,0.0,185850000000.0
Algeria,2021.0,2.0,"US dollar, Nominal (Current Prices)",-214715003.1165262,3789066.4000323,,218504069.5165623,0.0,185850000000.0
Algeria,2021.0,3.0,"US dollar, Nominal (Current Prices)",-162089650.0670074,-2730886750.512986,,101941437.8746902,0.0,185850000000.0
Algeria,2021.0,4.0,"US dollar, Nominal (Current Prices)",-314108398.1434468,-778653987.337416,,-464545589.1939692,0.0,185850000000.0
Algeria,2022.0,1.0,"US dollar, Nominal (Current Prices)",-150600422.8373839,1133763826.010299,,1284364248.847681,0.0,225709000000.0
Algeria,2022.0,2.0,"US dollar, Nominal (Current Prices)",-200911114.7123658,790778714.816806,,991689829.5291728,0.0,225709000000.0
Algeria,2022.0,3.0,"US dollar, Nominal (Current Prices)",555304941.3240911,-404669811.83536,,-959974753.1594486,0.0,225709000000.0
Algeria,2022.0,4.0,"US dollar, Nominal (Current Prices)",-359345759.0898619,-580282670.038822,,-220936910.9489618,0.0,225709000000.0
Algeria,2023.0,1.0,"US dollar, Nominal (Current Prices)",-178625245.0331465,-1794441638.928406,,-1615816393.895263,0.0,247789000000.0
Algeria,2023.0,2.0,"US dollar, Nominal (Current Prices)",-285400961.2194818,-955695277.6191908,,-670294316.3997055,0.0,247789000000.0
Algeria,2023.0,3.0,"US dollar, Nominal (Current Prices)",-145926601.1610032,1684399109.844393,,1830325711.005402,0.0,247789000000.0
Algeria,2023.0,4.0,"US dollar, Nominal (Current Prices)",-440475103.3042658,176364416.5278261,,616839519.8320923,0.0,247789000000.0
Algeria,2024.0,1.0,"US dollar, Nominal (Current Prices)",-345238555.1177067,-602467325.0088408,,-257228769.8911342,,264913000000.0
Algeria,2024.0,2.0,"US dollar, Nominal (Current Prices)",-109453707.5766067,54534747.4512927,,163988455.0279024,,264913000000.0
Algeria,2024.0,3.0,"US dollar, Nominal (Current Prices)",-53552072.66602684,-1582019017.892594,,-1528466945.226568,,264913000000.0
Angola,2012.0,1.0,"US dollar, Nominal (Current Prices)",329878350.015121,2102500253.397241,0.0,1970750402.98276,-330341485.690642,143573000000.0
Angola,2012.0,2.0,"US dollar, Nominal (Current Prices)",1501601365.92409,-6334853679.32394,0.0,-7760508183.46345,-75765250.8445784,143573000000.0
Angola,2012.0,3.0,"US dollar, Nominal (Current Prices)",506415961.144469,510194430.9972188,0.0,78093665.3185328,-73589019.0757829,143573000000.0
Angola,2012.0,4.0,"US dollar, Nominal (Current Prices)",13208054.4144272,3597571804.960594,0.0,3577984455.24479,7236252.96137722,143573000000.0
Angola,2013.0,1.0,"US dollar, Nominal (Current Prices)",1319481959.40705,1282500647.33045,0.0,-46563117.5084766,54410229.531868,153761000000.0
Angola,2013.0,2.0,"US dollar, Nominal (Current Prices)",1926583659.12386,564859122.1234787,0.0,-1403894563.17211,85079483.4017166,153761000000.0
Angola,2013.0,3.0,"US dollar, Nominal (Current Prices)",4722588064.03445,-3437164160.90419,0.0,-8142509285.96856,47707737.1799177,153761000000.0
Angola,2013.0,4.0,"US dollar, Nominal (Current Prices)",72929934.0692517,5301140267.6023,0.0,5267951526.48409,62518348.6289578,153761000000.0
Angola,2014.0,1.0,"US dollar, Nominal (Current Prices)",-382727281.538008,-2292277545.061052,0.0,-2172953758.09364,375595549.650592,164448000000.0
Angola,2014.0,2.0,"US dollar, Nominal (Current Prices)",-591300675.286538,2409889720.433852,0.0,2908263008.45257,225409990.975827,164448000000.0
Angola,2014.0,3.0,"US dollar, Nominal (Current Prices)",-1440569938.52546,-4557581515.38442,0.0,-3140569733.3777,153895266.085735,164448000000.0
Angola,2014.0,4.0,"US dollar, Nominal (Current Prices)",-356124315.438458,285507355.4892819,0.0,550056245.365889,216008537.509851,164448000000.0
Angola,2015.0,1.0,"US dollar, Nominal (Current Prices)",-2805043438.07643,-3884811626.22422,0.0,-1236913701.70322,271531879.665435,131661000000.0
Angola,2015.0,2.0,"US dollar, Nominal (Current Prices)",-2637561134.30643,-2553651689.33125,0.0,-49906619.632985,245477576.728159,131661000000.0
Angola,2015.0,3.0,"US dollar, Nominal (Current Prices)",-2651094322.27643,-5913299730.01483,0.0,-3379603427.88768,206949891.059285,131661000000.0
Angola,2015.0,4.0,"US dollar, Nominal (Current Prices)",-2719386484.60643,3580068227.85716,0.0,7512083667.99642,-1170177364.34283,131661000000.0
Angola,2016.0,1.0,"US dollar, Nominal (Current Prices)",-1265216549.43,-1006781461.26413,0.0,355639032.623721,-37610426.0578512,114764000000.0
Angola,2016.0,2.0,"US dollar, Nominal (Current Prices)",294298693.79,-4247835600.82591,0.0,-4506235814.65948,-901.736429256061,114764000000.0
Angola,2016.0,3.0,"US dollar, Nominal (Current Prices)",741547528.38,-971947947.9505996,0.0,-1693366324.27689,697028.946296024,114764000000.0
Angola,2016.0,4.0,"US dollar, Nominal (Current Prices)",681892946.18,808106604.19008,78217754.9706484,68285797.1571557,20280166.1222778,114764000000.0
Angola,2017.0,1.0,"US dollar, Nominal (Current Prices)",2084641565.37,-482798001.4455796,-18996062.1071264,-2668447631.87762,162769693.699162,139835000000.0
Angola,2017.0,2.0,"US dollar, Nominal (Current Prices)",1431562817.38004,154729221.74969,-59221692.863522,-1230317729.7156,16015616.1087607,139835000000.0
Angola,2017.0,3.0,"US dollar, Nominal (Current Prices)",1896625102.66569,3079603918.791096,5100015.36871352,1255530969.60536,-42820241.6686715,139835000000.0
Angola,2017.0,4.0,"US dollar, Nominal (Current Prices)",3336470980.67418,1373620750.630661,-5100015.36871352,-1778491244.17104,-126840578.433757,139835000000.0
Angola,2018.0,1.0,"US dollar, Nominal (Current Prices)",1292503487.38277,2863339100.216038,0.0,1812788345.02305,-47565153.2797871,114189000000.0
Angola,2018.0,2.0,"US dollar, Nominal (Current Prices)",1339555056.15326,467682373.25965,0.0,2312950588.48312,-3012587535.42673,114189000000.0
Angola,2018.0,3.0,"US dollar, Nominal (Current Prices)",1671170166.20071,3830109917.7918,0.0,2676913855.10789,-477112412.916807,114189000000.0
Angola,2018.0,4.0,"US dollar, Nominal (Current Prices)",2158561870.86837,1265741085.892702,51496093.2267252,-1808023944.89169,-115499449.980708,114189000000.0
Angola,2019.0,1.0,"US dollar, Nominal (Current Prices)",-1552362761.23789,-886063529.5492527,19423198.3949401,-1473161844.29008,2120037877.58377,94671000000.0
Angola,2019.0,2.0,"US dollar, Nominal (Current Prices)",1381365902.29241,1750399632.040226,-22262044.1326272,-5983766.25268668,149130606.413132,94671000000.0
Angola,2019.0,3.0,"US dollar, Nominal (Current Prices)",1245811948.69752,3361704802.665957,21197512.3596509,3096598666.88112,-1001903325.27233,94671000000.0
Angola,2019.0,4.0,"US dollar, Nominal (Current Prices)",674237822.549425,-231682056.1143196,-19009048.8820696,1809362493.41271,-2943169874.9144,94671000000.0
Angola,2020.0,1.0,"US dollar, Nominal (Current Prices)",430235457.205407,524335701.1980402,-24672973.516612,121482245.116886,-2709027.60764583,66521000000.0
Angola,2020.0,2.0,"US dollar, Nominal (Current Prices)",42401006.5271047,288075037.56522,69486544.1366696,1520094609.94506,-1354092097.19361,66521000000.0
Angola,2020.0,3.0,"US dollar, Nominal (Current Prices)",450127030.016025,1210074170.989842,-54679524.7301284,115955698.83605,-441026751.432105,66521000000.0
Angola,2020.0,4.0,"US dollar, Nominal (Current Prices)",1034219088.326,1968999627.211722,-10252238.4691983,296628179.880712,157465505.604209,66521000000.0
Angola,2021.0,1.0,"US dollar, Nominal (Current Prices)",258959037.461942,957814203.7389812,13057260.430962,59920131.1243927,1301388.74168497,84375000000.0
Angola,2021.0,2.0,"US dollar, Nominal (Current Prices)",641247228.105674,3332100493.637142,-1778123.94170238,1769205078.05885,4170223.38432035,84375000000.0
Angola,2021.0,3.0,"US dollar, Nominal (Current Prices)",916748449.845778,1438610572.651421,2801997.35303909,165782392.024478,9504674.29036041,84375000000.0
Angola,2021.0,4.0,"US dollar, Nominal (Current Prices)",1480791248.95204,2432954202.096648,4844471.99627944,26496205.3309689,19772254.377363,84375000000.0
Angola,2022.0,1.0,"US dollar, Nominal (Current Prices)",1628742265.41729,3700187305.725233,11458248.6215837,2074505815.42064,-14585869.1542826,142442000000.0
Angola,2022.0,2.0,"US dollar, Nominal (Current Prices)",2132821352.93983,2479142726.958701,2417998.57837695,1433359896.23492,-1092779672.57443,142442000000.0
Angola,2022.0,3.0,"US dollar, Nominal (Current Prices)",1680751369.12443,2338951857.880155,-1234300.38742749,644217176.843722,13873558.0794299,142442000000.0
Angola,2022.0,4.0,"US dollar, Nominal (Current Prices)",1197404026.86234,-674232932.0537962,-8692710.83953018,-2033583822.31389,170639574.237285,142442000000.0
Angola,2023.0,1.0,"US dollar, Nominal (Current Prices)",609502027.822138,1543490250.686195,-123279.076044213,914971770.789855,19139731.1502456,109764000000.0
Angola,2023.0,2.0,"US dollar, Nominal (Current Prices)",434618444.1822,-535113298.222549,0.0,-866416490.238481,-23870808.1662675,109764000000.0
Angola,2023.0,3.0,"US dollar, Nominal (Current Prices)",712844677.550837,2829752440.111425,-102812.275845757,2181005251.88621,-63994677.0497694,109764000000.0
Angola,2023.0,4.0,"US dollar, Nominal (Current Prices)",396023194.912901,589188509.1911248,-129151.591660971,107122195.506919,35274454.9029687,109764000000.0
Angola,2024.0,1.0,"US dollar, Nominal (Current Prices)",687308823.045192,2180028170.82403,-149962.807073003,1506372946.17725,-13503635.5913427,115946000000.0
Angola,2024.0,2.0,"US dollar, Nominal (Current Prices)",-462117297.740305,422345099.0120341,0.0,1004390221.69718,-1729377.63484127,115946000000.0
Angola,2024.0,3.0,"US dollar, Nominal (Current Prices)",901683038.91238,2394493126.241836,0.0,1525003432.4576,-32193345.1281455,115946000000.0
Angola,2024.0,4.0,"US dollar, Nominal (Current Prices)",15851747.4169765,853707431.4792037,934180.219912651,945534389.619042,8937667.57327231,115946000000.0
Angola,2025.0,1.0,"US dollar, Nominal (Current Prices)",64650316.2572819,626645151.888314,47543.296875002,582899529.879618,-20952237.5454605,113343000000.0
Argentina,1999.0,1.0,"US dollar, Nominal (Current Prices)",-3388777939.37637,-2896586405.24133,0.0,524652606.082747,232538928.052292,316998000000.0
Argentina,1999.0,2.0,"US dollar, Nominal (Current Prices)",-14264349939.8007,-2617053731.87563,0.0,4245003296.85747,7495292911.06759,316998000000.0
Argentina,1999.0,3.0,"US dollar, Nominal (Current Prices)",-2736429221.16012,-1181995954.64744,0.0,1343330539.54535,481102726.967327,316998000000.0
Argentina,1999.0,4.0,"US dollar, Nominal (Current Prices)",-1867856289.30557,-7752497054.03253,0.0,-4262617796.82135,-1424022967.9056,316998000000.0
Argentina,2000.0,1.0,"US dollar, Nominal (Current Prices)",-2008900272.99883,-3908680328.157683,0.0,-173483230.469723,-1389596824.68913,317759000000.0
Argentina,2000.0,2.0,"US dollar, Nominal (Current Prices)",-886586306.224493,-295507374.96742,0.0,2661735482.08891,-1797356550.83184,317759000000.0
Argentina,2000.0,3.0,"US dollar, Nominal (Current Prices)",-6146707288.96576,-2830466262.65421,0.0,-693527706.484862,4389768732.79642,317759000000.0
Argentina,2000.0,4.0,"US dollar, Nominal (Current Prices)",-475092271.615884,-818049863.61204,0.0,-3492147828.65671,1380790236.66056,317759000000.0
Argentina,2001.0,1.0,"US dollar, Nominal (Current Prices)",-1562432416.71331,2505896894.2731,0.0,-961295537.232957,2475524848.21937,300421000000.0
Argentina,2001.0,2.0,"US dollar, Nominal (Current Prices)",-732919198.345926,-661072464.7405703,0.0,-2186486783.26481,1294933516.87016,300421000000.0
Argentina,2001.0,3.0,"US dollar, Nominal (Current Prices)",-621937012.033221,7546612555.796777,0.0,-125241705.276921,2179791273.10692,300421000000.0
Argentina,2001.0,4.0,"US dollar, Nominal (Current Prices)",912028484.823626,5579577645.48173,0.0,1370279519.24272,3553069641.41538,300421000000.0
Argentina,2002.0,1.0,"US dollar, Nominal (Current Prices)",-1754590000.0,4326999999.999999,0.0,2543770000.0,1772550000.0,112458000000.0
Argentina,2002.0,2.0,"US dollar, Nominal (Current Prices)",-209500000.0,6945600000.000001,0.0,4185390000.0,1183610000.0,112458000000.0
Argentina,2002.0,3.0,"US dollar, Nominal (Current Prices)",475600000.0,4421640000.0,0.0,2493010000.0,-124440000.0,112458000000.0
Argentina,2002.0,4.0,"US dollar, Nominal (Current Prices)",-1287560000.0,4990980000.000001,0.0,723210000.0,1808610000.0,112458000000.0
Argentina,2003.0,1.0,"US dollar, Nominal (Current Prices)",60390000.0,3801090000.0,0.0,-963950000.0,2003040000.0,142431000000.0
Argentina,2003.0,2.0,"US dollar, Nominal (Current Prices)",363730000.0,4320610000.0,0.0,-1664120000.0,2145270000.0,142431000000.0
Argentina,2003.0,3.0,"US dollar, Nominal (Current Prices)",299250000.0,2081750000.0,0.0,-564460000.0,588850000.0,142431000000.0
Argentina,2003.0,4.0,"US dollar, Nominal (Current Prices)",-1601600000.0,5656159999.999999,0.0,-445390000.0,3020920000.0,142431000000.0
Argentina,2004.0,1.0,"US dollar, Nominal (Current Prices)",-1524210000.0,4820630000.0,0.0,-2447300000.0,3829960000.0,164911000000.0
Argentina,2004.0,2.0,"US dollar, Nominal (Current Prices)",-699010000.0,861740000.0,0.0,-1347020000.0,1121180000.0,164911000000.0
Argentina,2004.0,3.0,"US dollar, Nominal (Current Prices)",-773050000.0,2606920000.0,0.0,-1878640000.0,2242160000.0,164911000000.0
Argentina,2004.0,4.0,"US dollar, Nominal (Current Prices)",-452450000.0,2603099994.36718,0.0,-1672670005.63282,2222310000.0,164911000000.0
Argentina,2005.0,1.0,"US dollar, Nominal (Current Prices)",-1045280000.0,3143780000.0,0.0,-2220560000.0,3123020000.0,199273000000.0
Argentina,2005.0,2.0,"US dollar, Nominal (Current Prices)",-2099960000.0,-2070780000.0,0.0,1947160000.0,-624980000.0,199273000000.0
Argentina,2005.0,3.0,"US dollar, Nominal (Current Prices)",59210000.0,-1870320000.0,0.0,-176660000.0,-911280000.0,199273000000.0
Argentina,2005.0,4.0,"US dollar, Nominal (Current Prices)",-868160000.0,-1157620000.0,0.0,633680000.0,-1200300000.0,199273000000.0
Argentina,2006.0,1.0,"US dollar, Nominal (Current Prices)",-1375752215.8134,-2115133390.954816,-15956818.6753769,11059781861.427,-2253096217.89303,232892000000.0
Argentina,2006.0,2.0,"US dollar, Nominal (Current Prices)",-672391114.497571,-1862127222.44863,-32365185.1740977,813193860.376086,-1970564783.15304,232892000000.0
Argentina,2006.0,3.0,"US dollar, Nominal (Current Prices)",-1116866821.16257,-1297573917.8993,-37995426.0251855,659816501.122787,-802528171.834329,232892000000.0
Argentina,2006.0,4.0,"US dollar, Nominal (Current Prices)",66383085.8412053,-304674580.72971,212961965.181665,1629187984.10554,-2213207615.85812,232892000000.0
Argentina,2007.0,1.0,"US dollar, Nominal (Current Prices)",-717428792.641087,-3183393220.45208,7888173.09237557,-174591059.326031,-2299261541.57734,287921000000.0
Argentina,2007.0,2.0,"US dollar, Nominal (Current Prices)",-702354074.195666,-5378047707.348887,26852835.7607342,960157240.02138,-5662703708.93534,287921000000.0
Argentina,2007.0,3.0,"US dollar, Nominal (Current Prices)",-1530032041.93125,1538511923.19518,-17953600.4130181,1597680398.45733,1488817167.08212,287921000000.0
Argentina,2007.0,4.0,"US dollar, Nominal (Current Prices)",-2019109892.01657,-167344115.72699,547800000.0,2298780590.38272,-994814814.093143,287921000000.0
Argentina,2008.0,1.0,"US dollar, Nominal (Current Prices)",-3137001366.73117,-923274164.36973,-12400000.0,1192511577.84982,1033615624.51162,363545000000.0
Argentina,2008.0,2.0,"US dollar, Nominal (Current Prices)",-1946191893.85618,1952978236.085307,59900000.0,1695576755.39155,2143693374.54994,363545000000.0
Argentina,2008.0,3.0,"US dollar, Nominal (Current Prices)",-1854075149.8344,4584929591.416534,11800000.0,2415126520.99956,4012078220.25137,363545000000.0
Argentina,2008.0,4.0,"US dollar, Nominal (Current Prices)",-1397350130.22537,921940519.5860114,875400000.0,754688805.814439,689201843.996941,363545000000.0
Argentina,2009.0,1.0,"US dollar, Nominal (Current Prices)",-1329375774.51031,796466924.7070816,-900000.0,1300347892.7295,826394806.487892,334633000000.0
Argentina,2009.0,2.0,"US dollar, Nominal (Current Prices)",-581000710.879901,3772485359.186303,3100000.0,4379982615.77663,-29596545.7104192,334633000000.0
Argentina,2009.0,3.0,"US dollar, Nominal (Current Prices)",-330661602.219941,-1249676095.046499,20400000.0,-1761261735.09422,817147247.557825,334633000000.0
Argentina,2009.0,4.0,"US dollar, Nominal (Current Prices)",-1064574433.52826,2051996423.216657,1225700000.0,1351673228.45762,539197628.2873,334633000000.0
Argentina,2010.0,1.0,"US dollar, Nominal (Current Prices)",-3159370290.89772,-1357794454.828025,23400000.0,1989648928.10145,-211473092.031758,424729000000.0
Argentina,2010.0,2.0,"US dollar, Nominal (Current Prices)",-1898737398.31721,-1166921647.203609,84025002.0335049,1730369311.65298,-1082578562.57289,424729000000.0
